# Targets for the prepared-observer comparison, written once from std::mt19937 seed 20260924.
# Per observer, 15000 targets uniform over the 50 km disc and inside the 1-arcsecond tile N36W112,
# in turn: 0-10 m above ground, 10-500 m above ground, 0-15000 m above mean sea level.
# Observers, 2 m above ground: 0 = 36.5,-111.5; 1 = 36.86361,-111.30861; 2 = 36.55861,-111.81361.
# observer,target_lat,target_lon,height_m,datum (agl or msl)
1,36.934142,-111.081183,5.40,agl
1,36.879399,-111.699222,446.80,agl
1,36.556451,-111.010624,9925.31,msl
1,36.700083,-111.746038,7.16,agl
1,36.848720,-111.258884,336.53,agl
1,36.857833,-111.027505,11408.47,msl
1,36.779201,-111.695618,0.78,agl
1,36.955184,-111.730281,214.43,agl
1,36.850937,-111.546240,10697.93,msl
1,36.845641,-111.103333,0.17,agl
1,36.498814,-111.422010,188.40,agl
1,36.795830,-111.479820,3606.12,msl
1,36.569862,-111.673162,8.52,agl
1,36.707190,-111.833681,308.11,agl
1,36.720055,-111.507314,5465.71,msl
1,36.616176,-111.408151,5.97,agl
1,36.901463,-111.439657,207.41,agl
1,36.949669,-111.086566,285.12,msl
1,36.760553,-111.583050,0.82,agl
1,36.774431,-111.682551,281.15,agl
1,36.730567,-111.004970,1313.25,msl
1,36.697268,-111.005520,7.60,agl
1,36.881856,-111.060587,482.57,agl
1,36.585216,-111.528871,1913.41,msl
1,36.755607,-111.060945,5.70,agl
1,36.708134,-111.642939,204.13,agl
1,36.911228,-111.147991,8745.47,msl
1,36.542083,-111.408553,1.32,agl
1,36.740550,-111.069064,149.88,agl
1,36.849024,-111.213174,10118.86,msl
1,36.786102,-111.616084,1.25,agl
1,36.957535,-111.401917,146.04,agl
1,36.579808,-111.075943,6571.62,msl
1,36.457926,-111.103960,2.90,agl
1,36.778661,-111.160640,421.89,agl
1,36.821346,-111.549036,12576.08,msl
1,36.902910,-111.567486,6.70,agl
1,36.608566,-111.729789,16.49,agl
1,36.960498,-111.108120,8900.98,msl
1,36.785278,-111.490668,7.05,agl
1,36.809279,-111.858303,270.00,agl
1,36.933301,-111.826754,3039.69,msl
1,36.849006,-111.123677,4.78,agl
1,36.840754,-111.004020,422.16,agl
1,36.668611,-111.420006,3634.17,msl
1,36.693365,-111.124082,9.08,agl
1,36.576188,-111.184868,401.84,agl
1,36.948395,-111.380006,12024.31,msl
1,36.699012,-111.140465,8.19,agl
1,36.917796,-111.330712,416.40,agl
1,36.769127,-111.583938,9871.80,msl
1,36.641421,-111.757953,8.19,agl
1,36.795447,-111.523334,60.04,agl
1,36.877754,-111.490531,1622.25,msl
1,36.537601,-111.163295,4.60,agl
1,36.683449,-111.062679,130.14,agl
1,36.870500,-111.464261,253.47,msl
1,36.680297,-111.139105,3.94,agl
1,36.499047,-111.044731,333.54,agl
1,36.960437,-111.740351,10033.76,msl
1,36.846210,-111.141878,0.47,agl
1,36.505438,-111.622823,347.43,agl
1,36.740092,-111.494519,6684.85,msl
1,36.541894,-111.199900,2.05,agl
1,36.688762,-111.685202,133.62,agl
1,36.505655,-111.016497,12055.73,msl
1,36.467243,-111.527445,4.72,agl
1,36.805015,-111.655696,281.22,agl
1,36.926116,-111.832526,1798.92,msl
1,36.696470,-111.354692,5.02,agl
1,36.814382,-111.455647,126.65,agl
1,36.612542,-111.580087,11711.28,msl
1,36.707338,-111.801452,7.90,agl
1,36.971724,-111.705822,80.52,agl
1,36.980119,-111.516646,5358.82,msl
1,36.812623,-111.356687,3.83,agl
1,36.593488,-111.466428,106.43,agl
1,36.926846,-111.204001,6834.63,msl
1,36.644813,-111.187882,8.75,agl
1,36.442436,-111.251686,73.53,agl
1,36.831486,-111.753220,8556.70,msl
1,36.689468,-111.272354,4.48,agl
1,36.871344,-111.761420,378.84,agl
1,36.546598,-111.296692,4805.37,msl
1,36.764000,-111.037726,4.72,agl
1,36.701340,-111.514823,437.39,agl
1,36.681808,-111.004586,12781.71,msl
1,36.433222,-111.272123,8.76,agl
1,36.725522,-111.803357,388.03,agl
1,36.877662,-111.069158,3179.96,msl
1,36.515864,-111.283832,0.03,agl
1,36.742317,-111.482177,228.33,agl
1,36.662018,-111.085897,9014.69,msl
1,36.781960,-111.854116,1.52,agl
1,36.673338,-111.206657,185.00,agl
1,36.880254,-111.266820,8378.56,msl
1,36.440114,-111.250137,7.25,agl
1,36.759718,-111.111832,354.28,agl
1,36.909752,-111.020662,14679.97,msl
1,36.957787,-111.152704,1.77,agl
1,36.686571,-111.128915,442.61,agl
1,36.496762,-111.571753,11143.97,msl
1,36.968445,-111.699947,7.34,agl
1,36.866394,-111.179004,481.52,agl
1,36.682070,-111.731696,11064.76,msl
1,36.800161,-111.279229,7.71,agl
1,36.740667,-111.431875,430.33,agl
1,36.793224,-111.696923,8962.03,msl
1,36.478644,-111.391616,1.46,agl
1,36.760970,-111.042787,181.90,agl
1,36.659320,-111.575964,5710.69,msl
1,36.752503,-111.108870,4.79,agl
1,36.749258,-111.479224,423.95,agl
1,36.669246,-111.566189,14022.94,msl
1,36.853471,-111.416209,4.62,agl
1,36.995735,-111.156229,216.02,agl
1,36.515137,-111.657143,5890.92,msl
1,36.657260,-111.109736,9.58,agl
1,36.660056,-111.559385,272.44,agl
1,36.541532,-111.189778,10674.79,msl
1,36.896897,-111.691543,8.16,agl
1,36.434229,-111.428715,232.73,agl
1,36.574180,-111.215167,1531.38,msl
1,36.842442,-111.822794,1.36,agl
1,36.841782,-111.495255,203.49,agl
1,36.585649,-111.105165,12151.23,msl
1,36.715663,-111.314864,8.13,agl
1,36.648763,-111.356006,436.92,agl
1,36.537807,-111.076960,10420.48,msl
1,36.786328,-111.096124,7.58,agl
1,36.692149,-111.663751,192.46,agl
1,36.778223,-111.692153,893.46,msl
1,36.790799,-111.422633,4.10,agl
1,36.507547,-111.353535,342.96,agl
1,36.665415,-111.725916,13666.50,msl
1,36.489305,-111.064556,1.27,agl
1,36.842760,-111.617956,98.59,agl
1,36.919218,-111.674278,4987.77,msl
1,36.769582,-111.274922,1.23,agl
1,36.609405,-111.765473,305.25,agl
1,36.909537,-111.462414,13097.23,msl
1,36.995095,-111.531174,3.43,agl
1,36.997380,-111.480040,249.89,agl
1,36.857683,-111.649801,11505.73,msl
1,36.660114,-111.528148,0.93,agl
1,36.868101,-111.524758,358.13,agl
1,36.572791,-111.335078,6534.37,msl
1,36.868608,-111.865522,6.28,agl
1,36.627909,-111.204747,245.72,agl
1,36.700007,-111.478425,4742.57,msl
1,36.581654,-111.213692,5.47,agl
1,36.710049,-111.475373,401.61,agl
1,36.871491,-111.343590,6650.30,msl
1,36.578322,-111.028248,8.96,agl
1,36.939636,-111.272884,453.38,agl
1,36.882180,-111.733655,4445.89,msl
1,36.450898,-111.189643,4.86,agl
1,36.741364,-111.655866,13.10,agl
1,36.998734,-111.192510,815.96,msl
1,36.958456,-111.223276,3.94,agl
1,36.871617,-111.614667,457.59,agl
1,36.884831,-111.834873,7916.43,msl
1,36.982824,-111.159960,5.45,agl
1,36.583433,-111.705278,258.57,agl
1,36.543008,-111.097299,7791.12,msl
1,36.545195,-111.688455,1.49,agl
1,36.584863,-111.136841,55.97,agl
1,36.704600,-111.094363,8876.93,msl
1,36.561920,-111.005109,2.25,agl
1,36.720283,-111.595730,101.09,agl
1,36.583232,-111.306004,7755.10,msl
1,36.828961,-111.183041,9.85,agl
1,36.785625,-111.355540,324.94,agl
1,36.980912,-111.338872,4748.77,msl
1,36.898785,-111.262529,6.44,agl
1,36.938076,-111.660043,40.15,agl
1,36.495928,-111.416645,10329.66,msl
1,36.496852,-111.209415,5.82,agl
1,36.507521,-111.100914,262.53,agl
1,36.546608,-111.324226,7868.83,msl
1,36.703176,-111.715183,7.80,agl
1,36.755531,-111.145167,400.08,agl
1,36.610094,-111.486826,13414.19,msl
1,36.455791,-111.415523,7.17,agl
1,36.838040,-111.220408,210.70,agl
1,36.425579,-111.216031,9530.84,msl
1,36.854636,-111.239943,7.54,agl
1,36.467879,-111.545203,367.21,agl
1,36.620399,-111.174930,2626.50,msl
1,36.995541,-111.464815,6.30,agl
1,36.874153,-111.460839,177.67,agl
1,36.619289,-111.538575,4838.95,msl
1,36.992063,-111.130161,0.96,agl
1,36.958580,-111.293934,366.98,agl
1,36.775701,-111.324531,6061.30,msl
1,36.763927,-111.699575,3.17,agl
1,36.623881,-111.373368,415.05,agl
1,36.500692,-111.106009,1727.31,msl
1,36.754247,-111.826070,3.20,agl
1,36.524767,-111.339403,13.83,agl
1,36.686482,-111.271332,2599.27,msl
1,36.971877,-111.100452,6.14,agl
1,36.897182,-111.645244,157.27,agl
1,36.429665,-111.203177,2567.43,msl
1,36.868257,-111.701672,5.34,agl
1,36.883987,-111.771747,262.98,agl
1,36.845667,-111.078155,12032.73,msl
1,36.586050,-111.472935,8.94,agl
1,36.826889,-111.092327,430.48,agl
1,36.640897,-111.531156,8563.72,msl
1,36.962246,-111.507485,4.97,agl
1,36.819990,-111.023875,266.98,agl
1,36.783761,-111.225828,11774.58,msl
1,36.828187,-111.662869,8.15,agl
1,36.695006,-111.293379,334.23,agl
1,36.531478,-111.157897,4389.68,msl
1,36.657072,-111.735878,2.19,agl
1,36.894864,-111.448001,103.87,agl
1,36.495676,-111.477410,1879.68,msl
1,36.580850,-111.154320,9.04,agl
1,36.845880,-111.246369,114.76,agl
1,36.703685,-111.448611,11343.59,msl
1,36.723132,-111.825548,7.69,agl
1,36.594013,-111.378609,271.87,agl
1,36.748935,-111.206105,2756.62,msl
1,36.970633,-111.048845,8.90,agl
1,36.877554,-111.533812,388.03,agl
1,36.733215,-111.017302,5784.28,msl
1,36.566904,-111.165568,9.13,agl
1,36.765981,-111.582080,312.59,agl
1,36.753171,-111.093028,718.14,msl
1,36.691538,-111.260960,2.31,agl
1,36.578125,-111.302470,291.24,agl
1,36.710314,-111.594073,9487.37,msl
1,36.513807,-111.156717,8.12,agl
1,36.842876,-111.567805,267.97,agl
1,36.914982,-111.442828,6048.31,msl
1,36.889520,-111.343525,4.58,agl
1,36.670167,-111.080170,149.18,agl
1,36.862745,-111.375718,1685.51,msl
1,36.762251,-111.284450,0.23,agl
1,36.839334,-111.136565,131.36,agl
1,36.453351,-111.215563,12057.59,msl
1,36.681669,-111.724618,2.71,agl
1,36.916957,-111.434855,326.47,agl
1,36.978855,-111.361752,14420.83,msl
1,36.807685,-111.280377,1.84,agl
1,36.691449,-111.159392,302.09,agl
1,36.422083,-111.316832,6528.74,msl
1,36.824996,-111.374849,8.46,agl
1,36.446311,-111.387815,254.78,agl
1,36.620509,-111.538320,13841.79,msl
1,36.823046,-111.681057,7.39,agl
1,36.947304,-111.613190,57.33,agl
1,36.719414,-111.128845,11044.80,msl
1,36.920337,-111.245390,8.62,agl
1,36.927595,-111.806491,378.09,agl
1,36.785786,-111.492532,5212.80,msl
1,36.885853,-111.740703,3.03,agl
1,36.640457,-111.654055,65.54,agl
1,36.701432,-111.090032,13177.26,msl
1,36.463635,-111.332769,8.21,agl
1,36.664478,-111.216430,231.49,agl
1,36.806205,-111.192057,10207.94,msl
1,36.658177,-111.458567,4.15,agl
1,36.500883,-111.365265,459.16,agl
1,36.929991,-111.109320,9307.11,msl
1,36.652637,-111.562036,3.81,agl
1,36.977623,-111.439311,272.41,agl
1,36.670658,-111.368018,10510.32,msl
1,36.688508,-111.031504,9.85,agl
1,36.870859,-111.812963,330.62,agl
1,36.523622,-111.648667,9687.64,msl
1,36.548723,-111.110967,7.24,agl
1,36.513292,-111.269795,199.18,agl
1,36.761090,-111.497101,8489.06,msl
1,36.863603,-111.173761,6.36,agl
1,36.497274,-111.107328,182.20,agl
1,36.680677,-111.088806,2090.71,msl
1,36.814180,-111.389662,0.50,agl
1,36.615309,-111.438559,46.71,agl
1,36.790812,-111.692623,1979.03,msl
1,36.882485,-111.828125,7.97,agl
1,36.589773,-111.395962,334.24,agl
1,36.449788,-111.105206,12652.66,msl
1,36.596937,-111.230974,2.73,agl
1,36.793139,-111.392360,191.09,agl
1,36.781940,-111.419770,4108.47,msl
1,36.914248,-111.053909,9.76,agl
1,36.834919,-111.748647,90.82,agl
1,36.738472,-111.809614,3797.60,msl
1,36.630925,-111.315113,3.73,agl
1,36.731350,-111.830681,22.97,agl
1,36.904759,-111.372905,8769.83,msl
1,36.808397,-111.258094,3.91,agl
1,36.635323,-111.429572,208.27,agl
1,36.803977,-111.075013,5607.93,msl
1,36.795677,-111.051291,6.62,agl
1,36.547531,-111.422136,287.41,agl
1,36.468453,-111.062307,10190.81,msl
1,36.737145,-111.762586,6.96,agl
1,36.897652,-111.292388,36.90,agl
1,36.458283,-111.148791,7523.91,msl
1,36.466541,-111.096957,8.18,agl
1,36.996775,-111.590613,84.14,agl
1,36.897874,-111.332216,1133.68,msl
1,36.935002,-111.335329,1.33,agl
1,36.800995,-111.863418,129.64,agl
1,36.826710,-111.519124,7123.77,msl
1,36.738225,-111.727360,5.03,agl
1,36.507369,-111.542124,76.06,agl
1,36.578453,-111.512637,7764.13,msl
1,36.700585,-111.507174,3.75,agl
1,36.473384,-111.368152,170.48,agl
1,36.689077,-111.790864,8445.41,msl
1,36.978546,-111.298953,7.28,agl
1,36.457891,-111.161568,88.66,agl
1,36.830746,-111.566631,8755.67,msl
1,36.941491,-111.621959,2.75,agl
1,36.893154,-111.029260,21.88,agl
1,36.752680,-111.038366,2058.56,msl
1,36.525688,-111.327459,5.68,agl
1,36.923835,-111.725641,445.48,agl
1,36.953677,-111.083040,8030.02,msl
1,36.732289,-111.665586,4.90,agl
1,36.918101,-111.508930,125.93,agl
1,36.948785,-111.059305,8678.06,msl
1,36.961518,-111.836048,2.47,agl
1,36.868721,-111.818798,216.36,agl
1,36.652198,-111.547139,11571.20,msl
1,36.652821,-111.279226,7.57,agl
1,36.648977,-111.513749,241.82,agl
1,36.849610,-111.058643,5069.44,msl
1,36.888655,-111.734599,0.50,agl
1,36.633764,-111.288607,161.82,agl
1,36.716787,-111.196752,1632.04,msl
1,36.933461,-111.600205,4.76,agl
1,36.509703,-111.078609,122.85,agl
1,36.914845,-111.702104,11145.81,msl
1,36.794912,-111.201116,8.39,agl
1,36.771060,-111.355351,347.14,agl
1,36.905355,-111.193655,12668.71,msl
1,36.875518,-111.728250,6.40,agl
1,36.791281,-111.007943,242.56,agl
1,36.642569,-111.498388,5620.16,msl
1,36.592994,-111.358364,0.94,agl
1,36.886760,-111.376212,392.56,agl
1,36.867900,-111.428343,488.35,msl
1,36.703024,-111.380496,2.24,agl
1,36.461032,-111.471485,201.16,agl
1,36.797058,-111.804374,4799.92,msl
1,36.964462,-111.358072,4.24,agl
1,36.784820,-111.642758,131.48,agl
1,36.646595,-111.736595,7868.36,msl
1,36.924277,-111.191253,8.65,agl
1,36.687351,-111.092799,480.72,agl
1,36.660307,-111.098042,12198.12,msl
1,36.835850,-111.254118,5.83,agl
1,36.673058,-111.250692,77.93,agl
1,36.632413,-111.673773,6586.80,msl
1,36.669461,-111.504825,2.16,agl
1,36.897579,-111.270645,334.26,agl
1,36.820170,-111.442931,12349.95,msl
1,36.850379,-111.316520,7.33,agl
1,36.851956,-111.428595,133.08,agl
1,36.895218,-111.624242,6388.66,msl
1,36.706790,-111.824192,8.00,agl
1,36.596759,-111.752266,433.44,agl
1,36.966867,-111.338186,4380.92,msl
1,36.646305,-111.420181,8.09,agl
1,36.594286,-111.157925,39.81,agl
1,36.557903,-111.067231,6260.32,msl
1,36.761072,-111.833620,9.64,agl
1,36.958434,-111.022431,258.79,agl
1,36.839349,-111.442620,9954.64,msl
1,36.561735,-111.377626,3.02,agl
1,36.576576,-111.303234,310.84,agl
1,36.811311,-111.309380,12349.09,msl
1,36.521034,-111.375661,2.40,agl
1,36.783566,-111.431962,211.01,agl
1,36.950244,-111.820440,14796.11,msl
1,36.611582,-111.682120,8.00,agl
1,36.600623,-111.076535,44.82,agl
1,36.844475,-111.594738,2820.59,msl
1,36.667634,-111.609540,6.58,agl
1,36.744562,-111.092239,114.35,agl
1,36.858176,-111.119037,14819.39,msl
1,36.443393,-111.202253,4.82,agl
1,36.889567,-111.053538,178.48,agl
1,36.994690,-111.205247,11139.13,msl
1,36.880552,-111.465443,1.63,agl
1,36.706495,-111.673368,241.25,agl
1,36.456621,-111.414224,11752.12,msl
1,36.702793,-111.299337,5.91,agl
1,36.496204,-111.305923,436.80,agl
1,36.979761,-111.568580,2652.42,msl
1,36.852847,-111.050357,4.85,agl
1,36.979151,-111.790562,356.14,agl
1,36.853772,-111.154947,752.93,msl
1,36.717827,-111.818089,6.98,agl
1,36.991236,-111.733725,296.51,agl
1,36.760094,-111.754372,23.40,msl
1,36.648519,-111.335184,3.44,agl
1,36.714951,-111.837129,110.21,agl
1,36.499680,-111.538773,6473.17,msl
1,36.842402,-111.519422,7.01,agl
1,36.601926,-111.184005,263.63,agl
1,36.864943,-111.581203,10248.57,msl
1,36.521080,-111.537141,0.01,agl
1,36.988475,-111.578578,23.19,agl
1,36.683321,-111.752534,267.51,msl
1,36.735932,-111.496454,5.36,agl
1,36.807434,-111.064817,211.07,agl
1,36.896075,-111.280238,7089.99,msl
1,36.984544,-111.097102,6.36,agl
1,36.662801,-111.332181,293.63,agl
1,36.730928,-111.352135,9144.72,msl
1,36.543291,-111.367491,7.36,agl
1,36.700744,-111.062253,328.09,agl
1,36.953246,-111.796721,5857.70,msl
1,36.523003,-111.646363,6.40,agl
1,36.589077,-111.287533,73.52,agl
1,36.786805,-111.358375,1250.02,msl
1,36.653345,-111.350277,1.13,agl
1,36.665880,-111.023594,484.67,agl
1,36.683603,-111.019485,12310.72,msl
1,36.786081,-111.140597,8.56,agl
1,36.690374,-111.419398,462.57,agl
1,36.937268,-111.106847,8069.97,msl
1,36.819885,-111.824347,8.48,agl
1,36.759955,-111.349260,397.24,agl
1,36.593171,-111.467144,6848.22,msl
1,36.767298,-111.822015,6.85,agl
1,36.879238,-111.734636,388.45,agl
1,36.857128,-111.594047,10275.09,msl
1,36.533728,-111.115193,8.76,agl
1,36.871753,-111.437190,353.71,agl
1,36.888516,-111.498466,14286.39,msl
1,36.779839,-111.339418,3.66,agl
1,36.553509,-111.222897,270.98,agl
1,36.853858,-111.282664,2267.42,msl
1,36.659030,-111.251475,9.51,agl
1,36.753269,-111.160510,213.61,agl
1,36.914320,-111.275715,9220.82,msl
1,36.836139,-111.611627,6.50,agl
1,36.598607,-111.073971,112.02,agl
1,36.502459,-111.105554,8290.82,msl
1,36.544519,-111.315556,7.92,agl
1,36.874907,-111.627588,192.71,agl
1,36.571914,-111.529160,10911.32,msl
1,36.661628,-111.480536,7.13,agl
1,36.474313,-111.079494,29.78,agl
1,36.919144,-111.282705,8099.12,msl
1,36.585816,-111.251415,1.69,agl
1,36.532101,-111.626389,351.25,agl
1,36.461975,-111.431949,4798.69,msl
1,36.708467,-111.576182,5.58,agl
1,36.983277,-111.778795,210.39,agl
1,36.620069,-111.059218,7733.06,msl
1,36.907059,-111.325374,1.19,agl
1,36.588465,-111.388834,259.07,agl
1,36.807279,-111.621852,5482.11,msl
1,36.632101,-111.474406,2.60,agl
1,36.881955,-111.734744,185.26,agl
1,36.863400,-111.108707,4358.09,msl
1,36.627785,-111.216842,0.48,agl
1,36.525252,-111.328595,267.77,agl
1,36.494827,-111.340790,6364.93,msl
1,36.837454,-111.693234,0.93,agl
1,36.628942,-111.442608,403.77,agl
1,36.791995,-111.177475,7027.34,msl
1,36.991448,-111.371294,0.09,agl
1,36.982548,-111.342279,459.53,agl
1,36.835506,-111.658501,2645.32,msl
1,36.969826,-111.505321,0.12,agl
1,36.437689,-111.277102,258.83,agl
1,36.553595,-111.662553,13726.73,msl
1,36.729444,-111.782579,7.71,agl
1,36.809594,-111.748120,77.58,agl
1,36.993859,-111.726421,4371.99,msl
1,36.804740,-111.447576,4.03,agl
1,36.558630,-111.236699,177.18,agl
1,36.911126,-111.151003,9599.96,msl
1,36.566375,-111.402837,6.84,agl
1,36.957419,-111.281924,24.87,agl
1,36.431621,-111.181955,9966.50,msl
1,36.548009,-111.331263,6.37,agl
1,36.892847,-111.844556,324.12,agl
1,36.741772,-111.474552,10009.35,msl
1,36.645136,-111.040960,5.98,agl
1,36.840258,-111.109604,388.00,agl
1,36.647915,-111.423217,14856.94,msl
1,36.675116,-111.749309,2.29,agl
1,36.988452,-111.139257,272.76,agl
1,36.671241,-111.426420,6509.66,msl
1,36.920744,-111.648774,3.13,agl
1,36.467958,-111.053056,421.20,agl
1,36.435085,-111.150886,8272.05,msl
1,36.852391,-111.458192,7.55,agl
1,36.950746,-111.639831,70.55,agl
1,36.525172,-111.518558,7605.44,msl
1,36.873248,-111.118271,8.06,agl
1,36.626350,-111.419347,357.94,agl
1,36.757498,-111.038233,8264.72,msl
1,36.511628,-111.320593,6.09,agl
1,36.489772,-111.514308,56.79,agl
1,36.851906,-111.307780,9398.11,msl
1,36.764979,-111.517672,1.97,agl
1,36.521531,-111.649799,62.02,agl
1,36.894468,-111.145852,2105.18,msl
1,36.748436,-111.508265,0.47,agl
1,36.851313,-111.325701,432.97,agl
1,36.923017,-111.325253,14930.77,msl
1,36.881435,-111.204730,8.47,agl
1,36.666994,-111.182014,203.42,agl
1,36.945261,-111.671861,10395.32,msl
1,36.861817,-111.388427,9.49,agl
1,36.485304,-111.085206,282.36,agl
1,36.936281,-111.848733,6131.45,msl
1,36.781021,-111.137780,7.88,agl
1,36.603664,-111.419484,477.71,agl
1,36.965108,-111.345992,10085.89,msl
1,36.876099,-111.374929,2.10,agl
1,36.870045,-111.431031,389.59,agl
1,36.582349,-111.737061,5166.17,msl
1,36.490447,-111.127636,9.43,agl
1,36.970723,-111.078519,34.51,agl
1,36.653564,-111.597937,6351.54,msl
1,36.571139,-111.355402,7.31,agl
1,36.548232,-111.503290,333.76,agl
1,36.465780,-111.410215,11656.22,msl
1,36.697972,-111.496991,8.83,agl
1,36.949058,-111.687591,404.50,agl
1,36.969943,-111.387829,10640.84,msl
1,36.817788,-111.790382,8.21,agl
1,36.711409,-111.418181,94.83,agl
1,36.621354,-111.353717,3077.23,msl
1,36.818073,-111.078742,4.64,agl
1,36.486374,-111.236574,96.34,agl
1,36.551209,-111.222580,10268.24,msl
1,36.865672,-111.412041,8.73,agl
1,36.579456,-111.288014,488.12,agl
1,36.881100,-111.531267,14120.70,msl
1,36.901502,-111.734306,2.89,agl
1,36.668903,-111.581773,223.47,agl
1,36.605883,-111.143635,1500.16,msl
1,36.799649,-111.064728,2.71,agl
1,36.838959,-111.750396,249.96,agl
1,36.921482,-111.721326,2290.89,msl
1,36.473062,-111.326078,1.23,agl
1,36.791875,-111.410097,138.94,agl
1,36.595712,-111.479538,4738.57,msl
1,36.565653,-111.264583,8.60,agl
1,36.783360,-111.282623,262.27,agl
1,36.600990,-111.162304,3416.68,msl
1,36.836688,-111.801403,0.35,agl
1,36.613267,-111.195202,164.38,agl
1,36.985436,-111.551326,4299.24,msl
1,36.900538,-111.425963,5.74,agl
1,36.986400,-111.237265,258.79,agl
1,36.712496,-111.439356,4247.84,msl
1,36.666027,-111.466279,3.09,agl
1,36.813563,-111.556372,192.31,agl
1,36.667560,-111.102234,3634.95,msl
1,36.803252,-111.444211,9.81,agl
1,36.557494,-111.596217,56.21,agl
1,36.689672,-111.500596,1272.81,msl
1,36.470913,-111.314872,0.42,agl
1,36.655800,-111.707884,117.93,agl
1,36.576166,-111.365626,1427.65,msl
1,36.750795,-111.711059,1.46,agl
1,36.664012,-111.065302,354.47,agl
1,36.973052,-111.112204,8623.57,msl
1,36.884502,-111.828466,3.01,agl
1,36.860266,-111.401668,377.47,agl
1,36.516793,-111.603806,8288.91,msl
1,36.724873,-111.062381,2.51,agl
1,36.959834,-111.594501,157.94,agl
1,36.737363,-111.091358,3364.07,msl
1,36.877908,-111.284560,1.38,agl
1,36.523445,-111.197446,480.44,agl
1,36.857394,-111.759450,9212.71,msl
1,36.475570,-111.371582,8.61,agl
1,36.733889,-111.786632,424.87,agl
1,36.872260,-111.446488,185.22,msl
1,36.995422,-111.745990,7.86,agl
1,36.924814,-111.008625,261.82,agl
1,36.623299,-111.386910,4813.60,msl
1,36.965241,-111.404329,5.94,agl
1,36.766798,-111.550528,152.75,agl
1,36.723321,-111.574348,13979.55,msl
1,36.788148,-111.755938,6.10,agl
1,36.598255,-111.680590,288.14,agl
1,36.945061,-111.808098,12855.69,msl
1,36.783802,-111.250033,6.15,agl
1,36.640530,-111.445319,31.39,agl
1,36.882083,-111.249944,1390.81,msl
1,36.752218,-111.136013,6.04,agl
1,36.739513,-111.761518,424.33,agl
1,36.893867,-111.531345,14340.51,msl
1,36.736263,-111.699939,6.14,agl
1,36.998196,-111.769126,352.19,agl
1,36.851061,-111.814632,740.27,msl
1,36.590905,-111.100127,2.62,agl
1,36.551217,-111.218288,17.86,agl
1,36.472269,-111.077234,10327.38,msl
1,36.761280,-111.214830,5.62,agl
1,36.797531,-111.583358,310.05,agl
1,36.565010,-111.320470,2451.68,msl
1,36.569226,-111.548691,3.53,agl
1,36.898876,-111.117456,397.54,agl
1,36.792869,-111.607305,11637.08,msl
1,36.656943,-111.484311,6.20,agl
1,36.959434,-111.276086,86.52,agl
1,36.559823,-111.248979,2970.11,msl
1,36.624880,-111.210670,5.50,agl
1,36.975089,-111.063557,440.10,agl
1,36.719512,-111.555930,1525.78,msl
1,36.990455,-111.293672,6.30,agl
1,36.732186,-111.779154,292.57,agl
1,36.746013,-111.605237,5405.25,msl
1,36.773893,-111.464464,8.59,agl
1,36.651236,-111.075497,422.68,agl
1,36.792174,-111.830623,9039.70,msl
1,36.856654,-111.075666,7.09,agl
1,36.641748,-111.662464,129.09,agl
1,36.763825,-111.163635,6741.34,msl
1,36.596448,-111.617891,8.30,agl
1,36.906906,-111.538755,28.33,agl
1,36.714462,-111.152972,909.92,msl
1,36.984270,-111.272465,2.91,agl
1,36.578512,-111.194089,346.47,agl
1,36.556854,-111.635593,8481.07,msl
1,36.558723,-111.249059,2.04,agl
1,36.778370,-111.050017,218.92,agl
1,36.940629,-111.157657,4593.48,msl
1,36.756686,-111.601104,9.55,agl
1,36.786914,-111.616634,265.41,agl
1,36.988125,-111.395811,8208.86,msl
1,36.680267,-111.158831,6.03,agl
1,36.596157,-111.593271,383.05,agl
1,36.695739,-111.457070,5134.18,msl
1,36.817286,-111.493050,4.66,agl
1,36.694373,-111.689000,372.71,agl
1,36.722324,-111.382602,13873.28,msl
1,36.508842,-111.467461,6.07,agl
1,36.760520,-111.479289,93.56,agl
1,36.611361,-111.448011,1116.55,msl
1,36.665276,-111.495785,6.17,agl
1,36.508250,-111.382468,358.23,agl
1,36.501058,-111.225634,3998.45,msl
1,36.448560,-111.156593,4.33,agl
1,36.738361,-111.784664,256.34,agl
1,36.780694,-111.533646,13979.61,msl
1,36.537362,-111.407364,5.00,agl
1,36.563625,-111.138248,351.97,agl
1,36.868098,-111.839419,14444.79,msl
1,36.769708,-111.198126,4.86,agl
1,36.843568,-111.487090,174.77,agl
1,36.730166,-111.737698,14843.53,msl
1,36.672295,-111.567083,9.43,agl
1,36.640065,-111.707429,224.78,agl
1,36.533390,-111.570134,932.69,msl
1,36.990641,-111.806944,7.53,agl
1,36.961862,-111.731301,267.19,agl
1,36.865242,-111.389759,8467.79,msl
1,36.881873,-111.231500,9.81,agl
1,36.508371,-111.454384,438.72,agl
1,36.689128,-111.652322,7972.57,msl
1,36.960753,-111.289646,1.63,agl
1,36.883636,-111.593121,409.68,agl
1,36.586555,-111.518766,3650.40,msl
1,36.504543,-111.111330,8.25,agl
1,36.891427,-111.787363,42.70,agl
1,36.702023,-111.294888,3005.25,msl
1,36.718637,-111.389742,6.75,agl
1,36.673619,-111.023610,104.61,agl
1,36.540667,-111.302861,11452.81,msl
1,36.804023,-111.007809,8.22,agl
